"title","nomearquivo","evento"
"Primeira via do título de eleitor passa a ser solicitada por meio da plataforma SAC Digital","1626361298normal_1625863393SACDigital696x522.jpeg3.jpg","734"
"Detran-BA avança em serviços digitais para consolidar um novo ciclo no atendimento ao cidadão","1626373936Digitalizacao_DetranBA696x464.jpeg","735"
"SEI Bahia agiliza trâmite de solicitações de isenção de ICMS e IPVA","1626382000seibahiaimagem.jpg","736"
"SAC Móvel chega aos últimos dias em Juazeiro e Feira de Santana ","1626445379SACMovel696x464mateuspereira.jpg","737"
"Gympass lança quiz com prêmios especiais para o funcionalismo público","1626701457ClubedoDesconto696x522.jpeg","738"
"Dívidas relacionadas ao IPVA podem ser quitadas através do SAC Digital","1626728948SACDIGITALCELULAR.jpg","739"
"SEI Bahia supera marca de 2,5 milhões de processos eletrônicos ","1626889043sei_bahia.jpg","743"
"Pagamento de aposentados e pensionistas será antecipado no mês de julho","1626895171recadatsramento.jpg","744"
"Senhor do Bonfim e Cruz das Almas recebem carreta do SAC Móvel ","1626959577dsd.jpg","745"
"Detran-BA solicita ao Contran retomada dos prazos de validade da CNH no estado","1626980233CNH_DetranBA696x391.jpeg","746"
"SAC Lauro de Freitas adota atendimento especial aos sábados  ","1626987006PostoSAC696x464.jpg","747"
"Programa de voluntariado do Estado supera a marca de 4 mil inscritos","1627050009estadovoluntario1.png","748"
"SAC Móvel prorroga permanência em Lauro de Freitas até 27 de agosto ","1627312072SACMOVEL4.jpg","749"
"Programa Partiu Estágio realiza terceira convocação de estudantes universitários","1627425642normal_1622583913Foto_AlbertoCoutinho_GOVBA696x461.jpg","750"
"Saeb realizou seminários para apresentar novo Cadastro de Fornecedores Digitalizado","1627513703IMG20210728WA0046.jpg","751"
"SAC Móvel permanece em Lauro de Freitas até 8 de outubro  ","1632838666WhatsApp_Image_20210928_at_11.12.18.jpeg","830"
"Modelo SAC de Atendimento capacita colaboradores do posto de Feira de Santana ","16275785511624282691SACCOVID8PaulaFroesGOVBA696x464.jpg","752"
"Planserv recebe homenagem em solenidade do DPS da Polícia Militar","1632855024palnserv.jpg","831"
"Partiu Estágio convoca 1.324 estudantes para atuar na Secretaria da Educação","1632870056PartiuEstagio696x464_2camilasouzagovba.jpg","832"
"SAC Digital terá agendamento de passagens para sistema ferry-boat","162765645345632068824_b0dfa0b716_b.jpg","753"
"SAC detém quase 108 mil documentos para serem retirados pela população","162766799216624081835_45ec0d6ef1_k_1.jpg","754"
"Cadastro de Fornecedor do Estado passará a ser feito pela Internet","1627923869CARD_CAF_DIGITAL.jpg","755"
"Convocados do Partiu Estágio devem apresentar documentação a partir desta quinta (05.08)","1628009483normal_1623351504PartiuEstagio696x464.jpg","757"
"Governo vai nomear 277 professores e 35 coordenadores para rede estadual de ensino","1628028009Aulasnaredeestadual1068x712.jpg","759"
"Curso confere autonomia a equipes de RH na geração de relatórios pós-folha ","1633378792PrintCursoBWPosfolha.jpg","842"
"SAC Alagoinhas oferece atendimento especial aos sábados","16281109291624282691SACCOVID8PaulaFroesGOVBA696x464.jpg","760"
"Servidores têm planos odontológicos com preços reduzidos no mês de agosto","1628194647CLUBE_2.JPG","761"
"Inscrições para curso online Técnicas em Oratória estão abertas até 13 de agosto","1628196702WhatsApp_Image_20210805_at_17.50.10.jpeg","762"
"Servidores estaduais têm até o Dia dos Pais para obter desconto de 20% na loja virtual da C&A","1628269245ClubedoDesconto696x5221.jpeg","764"
"Recadastramento de aposentados e pensionistas do Estado segue suspenso em agosto","1628269094normal_16250568511617287309recadastramentoCarol_GarciaGOVBA5_1.jpg","763"
"Lances em leilão do Detran-Ba para veículos e sucatas aproveitáveis já estão abertos  ","1633959178leilao_12.2021_moto.jpeg","850"
"SAC retoma atendimento do TRE no posto Comércio a partir de terça-feira (10)","1628605647normal_1622038749161048323350828192102_b41f3f0c5a_o.jpg","765"
"SAC Móvel adota atendimento aos sábados em Cruz das Almas","1628606096normal_1626121047mateuspereiragovsacmovel.jpg","766"
"Vitória da Conquista recebe mutirão de exames práticos do Detran-BA","1628710895Multirao_examespraticosDETRAN2.png","767"
"Governo do Estado vai convocar estagiários para a Educação e professores da Educação básica aprovados em seleção Reda","1628726793PartiuEstagio1068x712.jpg","768"
"SAC oferece atendimento especial aos sábados em oito postos no interior","1628771849paulafroes333.jpg","769"
"Itaberaba ganha posto do Serviço de Atendimento ao Empreendedor","1628801170SAEdeItaberaba696x371.jpeg","770"
"Estado autoriza concurso para agente de tributos da Secretaria da Fazenda","1628862097Sefaz696x464.jpg","771"
"Bahia é premiada por destaque em Índice de Oferta de Serviços Públicos Digitais","1628879134WhatsApp_Image_20210813_at_15.21.06.jpeg","772"
"Colaboradores do Serviço de Atendimento ao Militar (SAME) passam pelo Modelo SAC de Atendimento","1620847453WhatsApp_Image_20210512_at_16.14.40.jpeg","659"
"Curso ensina métodos de gestão do tempo a servidores estaduais","1629117299WhatsApp_Image_20210816_at_09.19.41.jpeg","773"
"Partiu Estágio convoca 967 estudantes para atuar na Secretaria da Educação ","162912537739984292043_17f347072a_k.jpg","774"
"Servidores têm 25% de desconto em loja de artigos personalizados","1629135836WhatsApp_Image_20210816_at_14.41.10.jpeg","775"
"Serviço de Atendimento ao Empreendedor é inaugurado em Juazeiro e Jacobina","1629229006IMG20210817WA0057.jpg","776"
"SAC Camaçari realiza atendimento temporário aos sábados  ","1629297149Alberto_CoutinhoGOVBAsaccovid9.jpg","777"
"Mês do advogado: faculdade concede até 70% de desconto para servidores estaduais","1629297370CLUBE_DE_DESCONTO_1.JPG","778"
"Novo edital do Programa Partiu Estágio oferece 2.653 vagas para Secretaria da Educação","162931334039984291463_41db554369_k.jpg","779"
"Governo vai leiloar bens públicos avaliados em R$ 836 mil ","1629402664valeessa.jpeg","780"
"Mais de 370 mil cidadãos já solicitaram o RG Expresso ","1629380604WhatsApp_Image_20210819_at_10.12.36.jpeg","781"
"Pizzaria concede 45% de desconto para servidores estaduais","1629467762CLUBE_DE_DESCONTO_1.JPG","782"
"RH Bahia é destaque em curso promovido pelo Conselho Nacional de Secretários de Administração","1629482212WhatsApp_Image_20210820_at_14.54.20.jpeg","783"
"SAC Móvel permanece em Senhor do Bonfim até a próxima sexta-feira (27)","1629488240WhatsApp_Image_20210820_at_16.21.37.jpeg","784"
"SAC Conquista I inaugura Serviço de Atendimento aos Militares Estaduais (SAME)","1629748257WhatsApp_Image_20210823_at_14.02.31.jpeg","785"
"Corregedoria-Geral ministra curso na área correcional para servidores estaduais","1629831146WhatsApp_Image_20210824_at_15.44.23.jpeg","786"
"Servidores estaduais têm desconto extra em promoção da Faculdade Estácio","1629899482WhatsApp_Image_20210816_at_14.41.10.jpeg","787"
"Benefício de aposentados e pensionistas do Estado será pago na segunda-feira (30)","162998823148337238651_e8e6059acc_k.jpg","788"
"Saeb promove live em celebração ao Dia Nacional do Voluntariado","1630003527WhatsApp_Image_20210826_at_15.23.05.jpeg","789"
"Governo vai nomear 73 novos servidores aprovados em concurso público para rede estadual de ensino","1630014653Aulasnaredeestadual696x464.jpg","790"
"Inaugurada nova Unidade do SAC Educação em Pituaçu","1630096794saceducacao4.jpg","792"
"SAC Móvel prorroga permanência em Lauro de Freitas e Cruz das Almas ","16303435351626445379SACMovel696x464mateuspereira.jpg","793"
"Inscrições para o Partiu Estágio seguem abertas até 22 de setembro","1630438455partiuestagiofoto.jpg","794"
"SAC ultrapassa 207 milhões de atendimentos em 26 anos de atividade na Bahia","163044267617942328221_b2f7f2507b_k_1.jpg","796"
"Mobilização visa estimular adesão de municípios ao Sistema Nacional de Trânsito","1630441482WhatsApp_Image_20210831_at_17.04.20.jpeg","795"
"SEI Bahia passa a aceitar assinatura digital Gov.br para cadastramento de usuários externos","1630540192sei_bahia_456.jpg","797"
"Recadastramento de aposentados e pensionistas do Estado segue suspenso em setembro","1630541258recadastramentocarolgarciagovba51.jpg","798"
"Governo informa sobre expediente no 7 de setembro e recadastramento de aposentados e pensionistas","1630591088normal_1624017944saebservidora1.jpg","799"
"Policiais e bombeiros militares ganham unidade de atendimento no SAC Itabuna","1630592651SAME1.jpeg","800"
"Curso de Técnicas em Oratória abre inscrições nesta sexta-feira (3)","1630677698curso.jpg","801"
"Drogasil concede descontos especiais para funcionalismo público","1630959378ClubedoDesconto696x5221.jpeg","802"
"SAC altera horário de funcionamento de postos na capital","1631109722SAC_Foto_PaulaFroes_GOVBA696x464.jpg","803"
"Em Jequié, Governo do Estado e Sebrae inauguram 14ª unidade do Serviço de Atendimento ao Empreendedor","1631132926SAEJequie800x445.jpg","804"
"Agendamento para ferry-boat pelo SAC Digital registra mais de duas mil solicitações ","1631214197ferry.jpg","805"
"Seminário virtual apresenta projetos desenvolvidos por beneficiários do Programa Primeiro Emprego","1631224316AcaciadaCruztecnicaemLogistica1696x464.jpg","806"
"Integração do SEI Bahia ao SAC Digital gera facilidades para acesso a serviços públicos","1631302885WhatsApp_Image_20210910_at_16.34.06.jpeg","807"
"Governo concede progressão de carreira a 380 servidores","163130692521411354358_3f94d92357_k.jpg","808"
"Servidores têm abatimentos especiais em cursos de pós-graduação","1631559354PORTAL_DO_SERVIDOR.JPG","809"
"21ª Reunião do Conquali debate projetos para aprimoramento dos serviços públicos no Estado","1631710813WhatsApp_Image_20210915_at_09.47.16.jpeg","810"
"Servidores têm descontos em consórcios de serviços; saiba mais","1631737595WhatsApp_Image_20210915_at_17.22.27.jpeg","811"
"Governo do Estado paga R$ 10,3 milhões a 11,8 mil policiais por redução de mortes","1631822071PoliciaCivil696x464.jpg","813"
"Atendimento do Hospital Prado Valadares é aprovado por 89,4% dos usuários ","163190006328379291198_1f7ea6aeed_b.jpg","815"
"Voluntários se unem para limpar praias de Lauro de Freitas neste sábado","163214237351489645016_b62429e16c_k.jpg","816"
"Voluntários se unem para limpar praias de Lauro de Freitas neste sábado","163214237451489645251_5a37c05094_k.jpg","816"
"Voluntários se unem para limpar praias de Lauro de Freitas neste sábado","163214237451489850678_8c043e943c_k.jpg","816"
"Voluntários se unem para limpar praias de Lauro de Freitas neste sábado","163214237451489863893_5c61398b98_k.jpg","816"
"Voluntários se unem para limpar praias de Lauro de Freitas neste sábado","163214237451490565125_142623da06_k.jpg","816"
"Cuide da saúde do seu pet e ganhe até 20% de desconto em produtos e serviços","163232933233792402088_926ff2b3fd_k.jpg","819"
"Lançamento de portal mobiliza debate sobre transformação digital no Estado","1632334248WhatsApp_Image_20210922_at_10.37.31.jpeg","820"
"Ponto SAC Cruz das Almas realiza mutirão para entrega de RG aos sábados","1632401538saccapimgrossocamilasouza.jpg","821"
"Planserv participa de reunião de apresentação da Campanha Ligadas Por Um Fio 2021 ","1632407364WhatsApp_Image_20210923_at_11.20.36.jpeg","822"
"Equipes alinham conhecimento sobre processos de Desligamento e Exoneração no RH Bahia","1632408479WhatsApp_Image_20210923_at_11.36.28.jpeg","823"
"Programa de voluntariado completa dois anos com metas e objetivos alcançados ","1632493379bahiaest3.jpeg","824"
"SAC Camaçari adota atendimento temporário aos sábados  ","1632510003RedeSAC696x4643PAULAFROES4.jpg","825"
"Governo nomeia último grupo de aprovados em concurso para a rede estadual de ensino","1632574926FotoJosenildoAlmeida696x429.jpeg","826"
"SAC Itabuna modifica horário de atendimento ao público","16327484741629297149Alberto_CoutinhoGOVBAsaccovid9.jpg","827"
"Inventário de bens permanentes será tema do evento Patrimônio em Debate ","1632751596SaebfotoMorganaSampaio696x464_1_1.jpg","828"
"APAE de Senhor do Bonfim adere ao programa Bahia Estado Voluntário","1632773933WhatsApp_Image_20210927_at_17.10.50.jpeg","829"
"Setur, Saeb e Setre recebem edição “Outubro Rosa” da Feira de Variedades da ACEB","1632934805WhatsApp_Image_20210929_at_13.55.11.jpeg","835"
"Comitê vai auxiliar a Bahia no cumprimento de meta da ONU para redução de mortes no trânsito","1632936003WhatsApp_Image_20210929_at_14.19.55.jpeg","836"
"Comitê vai auxiliar a Bahia no cumprimento de meta da ONU para redução de mortes no trânsito","1632938338Alberto_CoutinhoGOVBAsaccovid77.jpg","836"
"SAC Santo Antônio de Jesus amplia horário de atendimento ao público","1632938470Alberto_CoutinhoGOVBAsaccovid77.jpg","837"
"Recadastramento de aposentados e pensionistas do Estado segue suspenso em outubro","16330245081630541258recadastramentocarolgarciagovba51.jpg","838"
"Carretas do SAC Móvel chegam às cidades de Feira de Santana e Camaçari  ","1633027560sacmovelsaeb5.jpeg","839"
"SAC Digital realiza manutenção neste final de semana","1633092679SAC_DIGITAL_3.JPG","840"
"Governo da Bahia convoca aprovados nos concursos da PM e Corpo de Bombeiros para exames pré-admissionais","1633200248PMs_camila_souzagovba.jpg","841"
"Confira os serviços da Sefaz-Ba disponíveis nos postos SAC","1633378867FUNCIONARIASACPaula_FroesGOVBA678.jpg","843"
"Governo informa sobre expediente no 12 de outubro e recadastramento de aposentados e pensionistas","163345588521411354358_3f94d92357_k.jpg","844"
"Clube de Desconto: conheça o programa de benefícios para o servidor estadual","1633457927PORTAL_DO_SERVIDOR.JPG","845"
"Inscrições para curso sobre administração do tempo vão até 13 de outubro","1633551967WhatsApp_Image_20211006_at_17.25.28.jpeg","846"
"Entrega de documentação do Partiu Estágio começa nesta quarta-feira (6)","1633552598PartiuEstagio1696x464.jpg","847"
"Servidores estaduais ganham descontos em aparelhos auditivos","1633615426RHBahia_744X410_18.jpg","848"
"Partiu Estágio realiza nova convocação nesta sexta-feira (08)","1633698671partiuestagio_CAMILASOUZAGOVBA.jpg","849"
"Saeb lança aplicativo para modernizar controle e gerenciamento de bens do Estado","1634131515SaebfotoMorganaSampaio696x464.jpg","851"
"Inscrições para Oficina de Introdução à Meditação começam dia 15 de outubro ","1634154120WhatsApp_Image_20211013_at_16.29.11.jpeg","852"
"Município de Tucano ganha Ponto SAC com unidade do Detran","1634306852tucano.jpeg","853"
"Saeb lança aplicativo Siap Mobile para facilitar e agilizar a realização de inventários de bens do Estado","1634314122inventario.png","854"
"SAC Teixeira de Freitas amplia horário de atendimento ao público","1634674186WhatsApp_Image_20211019_at_17.09.38.jpeg","860"
"Carretas do SAC Móvel chegam às cidades de Ibitiara e Irecê  ","1634564138SACMovelalbertocoutinho88.jpg","855"
"Colaboradores do SAC ganham exame de pressão intraocular gratuito","1634568804WhatsApp_Image_20211018_at_11.47.45.jpeg","856"
"Colaboradores do SAC ganham exame de pressão intraocular gratuito","1634568804WhatsApp_Image_20211018_at_11.47.45.jpeg","856"
"SAC Móvel permanece em Lauro de Freitas até quarta-feira (20) ","163456940416318217281619793465SACMovel696x464.jpg","857"
"Partiu Estágio inicia prazo para entrega de documentação","16345874081614102716PartiuEstagio.jpg","858"
"Mês do Servidor: veja as ofertas especiais para o funcionalismo público ","1634650288CLUBE_DE_DESCONTO_1.JPG","859"
"Valença recebe carreta do SAC Móvel a partir de segunda-feira (25)  ","163484919823583344894_043b79823c_k.jpg","861"
"Governo informa sobre expediente nos dias do Servidor e de Finados","163490484340516150590_f0a7260328_k.jpg","862"
"Servidores do Planserv participam de atividades do Outubro Rosa","1634935848WhatsApp_Image_20211022_at_17.37.42.jpeg","863"
"Servidores do Planserv participam de atividades do Outubro Rosa","1634935850WhatsApp_Image_20211022_at_17.37.43.jpeg","863"
"Servidores do Planserv participam de atividades do Outubro Rosa","1634935850WhatsApp_Image_20211022_at_17.37.42_1.jpeg","863"
"SAC Móvel realiza atendimento em Jequié até 5 de novembro  ","163527553246899616572_2970aa0c8b_k.jpg","864"
"Servidores estaduais poderão solicitar contracheques por WhatsApp","1635337937RHBahia_744X410_1.jpg","865"
"Servidores públicos relatam experiências no funcionalismo estadual","1635443504PAULO_NERI_HEMOBA.jpeg","866"
"Servidores públicos relatam experiências no funcionalismo estadual","1635443505PM_ELOSIO_JNIOR.jpeg","866"
"Servidores públicos relatam experiências no funcionalismo estadual","1635443505PM_KLEBER_REIS_DA_SILVA.jpeg","866"
"Servidores públicos relatam experiências no funcionalismo estadual","1635443505ALINE_DIAS_SAEB.jpeg","866"
"Servidores públicos relatam experiências no funcionalismo estadual","1635443505MARIA_DULCE_POLICIAL_CIVIL.jpeg","866"
"SAC retoma atendimento por ordem de chegada a partir da próxima quarta-feira (3)  ","1635508982WhatsApp_Image_20211028_at_16.34.31.jpeg","868"
"SAC altera funcionamento de postos na próxima segunda-feira (1º)","163553334517459826718_5d7e666fef_k.jpg","869"
"RG Expresso chega a todos os postos SAC da capital e interior","1635964024SACDIGITAL_DIVSAEB2.jpeg","872"
"Entrega de documentação do Partiu Estágio termina nesta quinta-feira (04)","16359721801632870056PartiuEstagio696x464_2camilasouzagovba.jpg","873"
"SAC inaugura nova unidade no município de Jaguarari","1635973062WhatsApp_Image_20211103_at_16.13.19.jpeg","874"
"Leilão Saeb: período para visitação de bens públicos começou nesta quarta-feira (03)","1636031291WhatsApp_Image_20211104_at_09.57.42.jpeg","875"
"Cidadãos podem usar SAC Digital para solicitar comprovação de vínculo empregatício","1636048950SACDIGITAL5.jpg","876"
"Postos SAC adotam atendimento especial neste sábado (6)  ","163614285439106410625_5b89f864d7_c.jpg","878"
"Carretas do SAC Móvel atendem em Itabuna e Paratinga a partir de terça-feira (9)  ","163638261623583344894_043b79823c_k.jpg","879"
"Caravana de interiorização leva voluntariado a 16 cidades baianas","1636477976WhatsApp_Image_20211109_at_14.07.09.jpeg","882"
"Governo estadual paga R$ 9,9 milhões em prêmios para 11 mil servidores da área de segurança pública na Bahia","163649776951400622115_7003200f3a_k.jpg","883"
"Funcionalismo público ganha descontos especiais na Black Friday","1637156707clubededesconto.png","896"
"5º Encontro de Gestão de Imóveis debateu a administração dos bens públicos no Estado ","1636566568WhatsApp_Image_20211110_at_14.39.48.jpeg","884"
"SAC Camaçari adota medida especial para entrega de documentos ","163657441139106410625_f422225ce8_k.jpg","886"
"Sistema de tramitação eletrônica bate marca de 3 milhões de processos abertos no Estado","1636637909sei_bahia.jpg","887"
"SAC Móvel chega ao município de Banzaê a partir desta quinta-feira (11)  ","1636640842SACMovel_em_Banzae.jpeg","888"
"Secretaria da Administração vai leiloar bens públicos avaliados em R$ 2,5 milhões","1636657716WhatsApp_Image_20211111_at_15.54.29.jpeg","889"
"Postos SAC em Feira de Santana e Vitória da Conquista abrem neste sábado (13)","1636663298WhatsApp_Image_20211111_at_17.32.22.jpeg","890"
"Partiu Estágio realiza nova convocação nesta sexta-feira (12)","163671999951358861016_5979bc5368_c.jpg","891"
"Saeb colabora na preparação da Cerb para obter a recertificação pela ISO 9001","1636747400WhatsApp_Image_20211019_at_14.52.57.jpeg","892"
"Leilão de bens públicos arrecadou R$ 3,4 milhões","1637090903WhatsApp_Image_20211116_at_16.16.21.jpeg","895"
"Leilão de bens públicos arrecadou R$ 3,4 milhões","1637090903WhatsApp_Image_20211116_at_16.16.21.jpeg","895"
"Partiu Estágio inicia prazo para apresentação de documentos ","16371795821614102716PartiuEstagio.jpg","897"
"Membros do Comitê Gestor do programa de voluntariado do Estado tomam posse ","1637184255WhatsApp_Image_20211117_at_18.23.47.jpeg","898"
"SAC Móvel chega às cidades de Ilhéus, Amélia Rodrigues e Souto Soares","16373284741632838666WhatsApp_Image_20210928_at_11.12.18.jpeg","899"
"Mais Futuro convoca 656 universitários para ingresso em vagas de estágio","1637355767163671999951358861016_5979bc5368_c.jpg","900"
"Mais Futuro convoca 656 universitários para ingresso em vagas de estágio","1637355767163671999951358861016_5979bc5368_c.jpg","900"
"Caravana de Interiorização do Voluntariado chega ao município de Alagoinhas","1637587116plataformaa.jpg","901"
"Servidor ganha prêmios pelo marco de 3 milhões de processos no SEI Bahia","1637759935IMG_0032_web.JPG","902"
"Servidor ganha prêmios pelo marco de 3 milhões de processos no SEI Bahia","1637759935IMG_0032_web.JPG","902"
"SAC Digital terá agendamento para regularização fundiária","1637761759RegularizacaoFundiaria_FotoMarianaMiranda_CDA.JPG","903"
"Município de Alagoinhas recebe Caravana de Interiorização do Voluntariado","1637845653cap1.jpg","904"
"Rede SAC realiza mutirão para entrega de RG e CNH","16378636491632401538saccapimgrossocamilasouza.jpg","906"
"SAC Guanambi oferta serviços da Embasa a partir desta quinta-feira (25)","1637861063SACMovelcarolgarciagovba15.jpg","905"
"Loja especializada em moda masculina concede até 75% de desconto para servidores","1637957999ClubedoDesconto696x5221.jpeg","907"
"Governo publica Instrução com procedimentos para comprovação de vacinação dos servidores estaduais","1638016461Vacinacovid1911068x712.jpg","908"
"Servidores têm descontos em cursos de pós-graduação na Unime","1626202381CLUBE_DE_DESCONTO_1.JPG","731"
"SAC Móvel chega às cidades de Terra Nova, Cachoeira e Seabra","1638463881FUNCIONARIA_SACCarolGarciaGOVBA.jpg","914"
"Atendimento na Rede SAC passa a exigir comprovante de vacina","1638189786Alberto_CoutinhoGOVBAsaccovid9.jpg","910"
"Partiu Estágio realiza nova convocação para a Secretaria da Educação","1638378167partiuestagiocamiliasouzagovba.jpg","912"
"Mais de 2,6 mil servidores já acessaram seus contracheques utilizando WhatsApp","1638797487zap.jpg","916"
"Partiu Estágio: Secretaria da Educação possui vagas para 65 cursos universitários","1645463792partiuestaGIOCAROLGARCIAGOVBA.jpg","956"
"Mais de 2.300 beneficiários da Previdência Estadual podem ter benefícios bloqueados por não realizar prova de vida","1645107793prova_de_vida.jpg","954"
"Governo da Bahia publica tabela de pagamento do funcionalismo para o ano de 2022","164521211021608055081_25d0d16352_k.jpg","955"
"SAC Lauro de Freitas realiza atendimentos até amanhã (11)","1639169946Alberto_CoutinhoGOVBAsaccovid77.jpg","920"
"Mutirão para emissão de RG e CNH chega a postos SAC dos bairros de Salvador","1645031091sac7696x464.jpg","952"
"SAC Móvel leva Projeto Pequeno Cidadão ao município de Ibirataia","1645041893projpeq.jpeg","953"
"Prazo para comprovação de vacinação pelos servidores estaduais termina nesta terça-feira (14)","1639494536Vacinacovid191696x464.jpg","922"
"Instrução normativa orienta sobre compensação dos dias 24 e 31 de dezembro","1639574272163345588521411354358_3f94d92357_k.jpg","923"
"Conquali realiza última reunião do exercício 2021","1639574397WhatsApp_Image_20211215_at_10.19.02.jpeg","924"
"Saeb realiza audiência pública para testar veículos elétricos na frota do Estado","1639590980SaebfotoMorganaSampaio696x464.jpg","925"
"SAC Lauro de Freitas passa a funcionar no Parque Shopping Bahia","1639592967fdebd41ad1bc433785114f16f445cbf4.jpg","926"
"SAC Móvel disponibiliza RG gratuito e outros serviços para municípios atingidos pelas fortes chuvas no extremo sul","1639594329SACMovel696x522.jpeg","927"
"Instrução orienta sobre notificação de servidores que não comprovaram imunização contra Covid-19","1639596954Cadernetadevacinacao696x464.jpg","928"
"Rede SAC realiza mutirão para entrega de RG e CNH neste sábado (18)","1639773853SACPaula_FroesGOVBA298.jpg","930"
"Governo do Estado entrega nova unidade do SAC Lauro de Freitas","1639860967Foto__Ascom_Saeb_2.JPG","931"
"Governo do Estado entrega nova unidade do SAC Lauro de Freitas","1639860968Foto__Ascom_Saeb_3.JPG","931"
"Governo do Estado entrega nova unidade do SAC Lauro de Freitas","1639860968Foto__Ascom_Saeb_4.JPG","931"
"Governo do Estado entrega nova unidade do SAC Lauro de Freitas","1639860968Foto__Ascom_Saeb_5.JPG","931"
"Governo do Estado entrega nova unidade do SAC Lauro de Freitas","1639860968Foto__Ascom_Saeb_6.JPG","931"
"Governo do Estado entrega nova unidade do SAC Lauro de Freitas","1639860968Foto__Ascom_Saeb_7.JPG","931"
"Governo do Estado entrega nova unidade do SAC Lauro de Freitas","1639860968Foto__Ascom_Saeb_8.JPG","931"
"Governo do Estado entrega nova unidade do SAC Lauro de Freitas","1639860968IMG_20211217_104954867_MP.jpg","931"
"Rede SAC altera funcionamento de postos no período de fim de ano","1608561934FUNCIONARIOSFernando_VivasGOVBA2.jpg","538"
"SAC Camaçari atende população também aos sábados","1640717902WhatsApp_Image_20211228_at_15.44.27.jpeg","934"
"Campanha Bahia Estado Solidário arrecada donativos para desabrigados no Sul da Bahia","1640789239IMG20211229WA0017.jpg","937"
"SAC Móvel realizou mais de 2,5 mil atendimentos no sul da Bahia","1640812435IMG20211229WA0111.jpg","938"
"Parceria com óticas garante descontos para servidores estaduais","1642010259RHBahia_744X410_42.jpg","941"
"SAC Digital planeja soluções inovadoras para aprimorar experiência do cidadão","1642101068SACDIGITAL6.jpg","942"
"SAC Móvel prorroga atendimento no Extremo Sul até 20 de janeiro","1642190074sacmovel.jpeg","943"
"SAC inicia entrega espontânea de documentos em postos da capital e interior","1642602983WhatsApp_Image_20220119_at_11.14.25.jpeg","945"
"SAC realiza mutirão de atendimento para RG e CNH no próximo sábado (5)","1643985328SAC_Foto_PaulaFroes_GOVBA696x464.jpg","946"
"Funcionalismo público tem desconto em cursos de pós-graduação na Unime","1649357190ClubedoDesconto696x5221.jpeg","977"
"Policiais e bombeiros militares ganham unidade de atendimento no SAC Juazeiro","1649358733SAME_SAC_DCSPM.jpg","978"
"Postos SAC Liberdade e Feira I começam atendimento agendado somente no período da tarde","1643985672PAULAFROES2.jpg","947"
"SAC Móvel promove atendimento exclusivo a crianças em Jiquiriçá e Dário Meira","1644599434WhatsApp_Image_20220114_at_16.52.31.jpeg","949"
"Governo abre 4.704 vagas para o programa Partiu Estágio","1644598340PartiuEstagioAlbertoCoutinho_GOVBA696x461.jpg","948"
"Servidores já podem solicitar alteração de dados de familiares no Portal do RH Bahia","1644600905181019ABC_011_copy_1.jpg","950"
"Programa Partiu Estágio oferta 2.505 vagas direcionadas à Secretaria da Educação do Estado","164484685948826628018_d91b3154b7_k.jpg","951"
"Acesso a contracheque pelo Whatsapp é incorporado às rotinas de servidores e aposentados","1645533345CONTR.jpg","958"
"Acesso a contracheque pelo Whatsapp é incorporado às rotinas de servidores e aposentados","1645533713CONTR.jpg","958"
"Acesso a contracheque pelo Whatsapp é incorporado às rotinas de servidores e aposentados","1645533760CONTR.jpg","958"
"Programa Partiu Estágio oferece 278 vagas em Feira de Santana","1645532717PartiuEstagio1.jpg","957"
"SAC Móvel promove dia de atendimento exclusivo a crianças em Ibicaraí","1645556792IMG20220222WA0034.jpg","959"
"Planserv disponibiliza Informe de Pagamento para declaração do Imposto de Renda 2022","1645810784opcao2.png","960"
"SAC terá horário de funcionamento normal durante dias de carnaval em Salvador","16458290521632938470Alberto_CoutinhoGOVBAsaccovid77.jpg","961"
"Governo publica edital de inscrição para concurso de agente de tributos estaduais","1645832265Sefaz696x464.jpg","962"
"Sacada estabelece comunicação direta com mais de 900 mil cidadãos por mês","1646166960WhatsApp_Image_20210204_at_17.38.13.jpeg","963"
"Estado autoriza concurso público para contratação de 1.806 professores e 307 coordenadores pedagógicos","164622559718842179864_c121938f25_k.jpg","964"
"Aposentados e pensionistas estaduais poderão fazer prova de vida digital por meio do GOV.BR","1646243546opcao2.png","965"
"Aposentados e pensionistas estaduais poderão fazer prova de vida digital por meio do GOV.BR","1646243546opcao2.png","965"
"Cidadão pode solicitar reimpressão da carteira de identidade pela internet","1646401773IMG20220304WA0006.jpg","966"
"SAC Digital agiliza processo de renovação da CNH","164693436434186580203_2dd54f0b56_o.jpg","968"
"Governo convoca 3.258 estudantes para o programa Partiu Estágio","164815623336789067020_c75f175eb4_o.jpg","970"
"SAC detém 87,6 mil documentos para serem retirados pela população","164807017117025159104_3548e73fa7_o.jpg","969"
"SAC detém 87,6 mil documentos para serem retirados pela população","164807017717025159104_3548e73fa7_o.jpg","969"
"Live comemora cinco anos de implantação do sistema de tramitação eletrônica do Estado","1648668549SEINOTE.jpg","971"
"SAC Móvel realiza dia de atendimento exclusivo a crianças em Arataca, Santa Inês e Itanhém","1648823727thumbnail_Jiquirica_2022.3.jpg","972"
"Inscrições para concurso de agente de tributos estaduais se encerram nesta terça-feira (05)","1649076378sefaz.jpg","974"
"Governo do Estado sanciona lei que aumenta vencimentos dos professores em quase 16%","1648955147prof33.jpg","973"
